EntryID,NameID,Timestamp,WhatGenreOfMusicMostAccuratelyDescribesThisArtistProject,ReleaseDate,StreamsLast28Days,ListenersLast28Days,SavesLast28Days,PlaylistAddsLast28Days,StreamsLast7Days,ListenersLast7Days,SavesLast7Days,PlaylistAddsLast7Days,StreamsAllTime,RadioStreamsLast28Days,DiscoverWeeklyStreamsLast28Days,ReleaseRadarStreamsLast28Days,RadioStreamsLast7Days,DiscoverWeeklyStreamsLast7Days,ReleaseRadarStreamsLast7Days,CurrentSpotifyFollowers,PopularityIndex,WhatIsTheDominantWayThisArtistHasPromotedThisSong,ReleaseConsistency,HowManySongsDoYouHaveInRadioRightNow,HowManySongsHasThisArtistEverReleased,AreYouIndependentOrSignedToALabel,IsThisSongOptedIntoSpotifyDiscoveryMode,ReleaseConsistencyNum,DaysSinceRelease,WeeksSinceRelease,NewRelease,PI_Category,PI_Category_2,ListenersStreamRatio28Days,ListenersStreamRatio7Days,AlgoStreams28Days,AlgoStreams7Days,NonAlgoStreams28Days,NonAlgoStreams7Days,ListenersStreamRatio28Days_adj,ListenersStreamRatio7Days_adj,SavesLast28Days_adj,PlaylistAddsLast28Days_adj,ReleasePhaseEarly
EID347,NID292,2025-04-17T03:23:24.815Z,Hip-Hop,2024-06-28T00:00:00Z,38106,15935,708.0,521.0,10088.0,5672,,124.0,254083.0,13595.0,7327.0,0.0,4235.0,1070.0,0.0,982,39,Facebook / Meta Ads,7-8 weeks,27.0,28,Independent,Yes,7.5,293,42,no,36-40,31-40,2.39133981801067,1.77856135401975,20922.0,5305.0,17184.0,4783.0,1.0,3.00584936672145,108.18,-21.32,False
EID348,NID293,2025-04-17T09:31:59.781Z,Ambient / Relaxing / Meditation / World / New Age,2021-11-21T00:00:00Z,61,23,0.0,0.0,5.0,5,0.0,0.0,21307.0,10.0,0.0,0.0,0.0,0.0,0.0,64,2,SubmitHub / Groover / Playlist Push,Over 12 weeks,4.0,8,Independent,No,14.0,1243,178,no,0-5,0-5,2.65217391304348,1.0,10.0,0.0,51.0,5.0,3.33165829145729,1.0,-0.29,-0.26,False
EID349,NID294,2025-04-17T09:35:05.419Z,Ambient / Relaxing / Meditation / World / New Age,2024-11-11T00:00:00Z,874,495,4.0,13.0,173.0,133,1.0,3.0,14092.0,243.0,0.0,0.0,59.0,0.0,0.0,64,16,SubmitHub / Groover / Playlist Push,Over 12 weeks,4.0,8,Independent,No,14.0,157,23,no,14-16,16-20,1.76565656565657,1.30075187969925,243.0,59.0,631.0,114.0,2.0481897627965,1.30114135206321,-2.97,6.7,False
EID350,NID295,2025-04-17T09:39:31.618Z,Ambient / Relaxing / Meditation / World / New Age,2025-03-24T00:00:00Z,6499,4250,17.0,51.0,1750.0,1275,6.0,14.0,6497.0,1943.0,0.0,10.0,474.0,0.0,6.0,64,26,SubmitHub / Groover / Playlist Push,Over 12 weeks,4.0,8,Independent,No,14.0,24,4,yes,26-29,26-30,1.52917647058824,1.37254901960784,1953.0,480.0,4546.0,1270.0,1.65447928331467,1.40212314225053,-38.99,0.38,True
EID351,NID296,2025-04-17T19:20:50.836Z,,2025-01-30T00:00:00Z,4740,2333,25.0,73.0,2052.0,681,12.0,32.0,10872.0,762.0,0.0,0.0,34.0,0.0,0.0,121,23,3rd Party Playlisting,11-12 weeks,4.0,4,Independent,,11.5,77,12,no,22-25,21-25,2.03171881697385,3.01321585903084,762.0,34.0,3978.0,2018.0,2.27724690651284,3.08163984494303,3.15,53.25,False
EID352,NID297,2025-04-17T19:23:38.830Z,Rock,2024-10-17T00:00:00Z,4079,804,15.0,43.0,3157.0,26,7.0,10.0,26773.0,12.0,0.0,0.0,0.0,0.0,0.0,121,17,SubmitHub / Groover / Playlist Push,11-12 weeks,4.0,4,Independent,,11.5,182,27,no,17-19,16-20,5.07338308457712,121.423076923077,12.0,0.0,4067.0,3157.0,5.11720867208672,121.423076923077,14.66,42.69,False
EID353,NID298,2025-04-18T08:51:18.634Z,Americana / Folk,2024-12-19T00:00:00Z,3468,255,11.0,28.0,3152.0,26,8.0,15.0,18378.0,14.0,0.0,0.0,12.0,0.0,0.0,121,11,3rd Party Playlisting,11-12 weeks,4.0,4,Independent,,11.5,120,18,no,11-13,11-15,13.6,121.230769230769,14.0,12.0,3454.0,3140.0,14.1423622047244,187.247706422018,10.6,27.64,False
EID354,NID299,2025-04-18T08:53:26.105Z,Rock,2024-06-24T00:00:00Z,3235,71,10.0,12.0,3152.0,26,9.0,9.0,28742.0,14.0,0.0,0.0,12.0,0.0,0.0,121,3,3rd Party Playlisting,11-12 weeks,4.0,4,Independent,,11.5,298,43,no,0-5,0-5,45.5633802816902,121.230769230769,14.0,12.0,3221.0,3140.0,53.477650063857,187.247706422018,9.6,11.64,False
EID355,NID300,2025-04-18T11:42:32.628Z,Rock,2025-03-14T00:00:00Z,33633,12150,3201.0,2280.0,10904.0,5522,515.0,464.0,39517.0,2970.0,2986.0,2682.0,300.0,1609.0,2378.0,891,38,Facebook / Meta Ads,7-8 weeks,10.0,17,Independent,No,7.5,35,6,no,36-40,31-40,2.76814814814815,1.97464686707715,8638.0,4287.0,24995.0,6617.0,4.5401006008104,2.97485820998755,2953.35,2056.09,False
EID356,NID301,2025-04-18T12:24:45.458Z,Classical,2025-02-21T00:00:00Z,13057,8344,58.0,183.0,1417.0,1013,10.0,15.0,,4131.0,613.0,12.0,362.0,184.0,0.0,479,33,Facebook / Meta Ads,3-4 weeks,9.0,9,Independent,No,3.5,56,9,no,33-35,31-40,1.56483700862896,1.39881539980257,4756.0,546.0,8301.0,871.0,1.77162135539795,1.46880269814503,-78.35,59.72,False
EID357,NID302,2025-04-18T17:01:45.042Z,EDM / Electronic,2025-03-28T00:00:00Z,430,246,12.0,34.0,188.0,106,7.0,11.0,430.0,19.0,0.0,115.0,9.0,0.0,95.0,2857,9,Facebook / Meta Ads,11-12 weeks,9.0,34,Signed to a label,No,11.5,21,4,yes,6-10,6-10,1.7479674796748,1.77358490566038,134.0,104.0,296.0,84.0,2.07104413347686,3.23076923076923,8.16,30.53,True
EID358,NID042,2025-04-18T19:03:59.424Z,Ambient / Relaxing / Meditation / World / New Age,2025-02-21T00:00:00Z,2263,1811,5.0,4.0,227.0,193,2.0,0.0,16273.0,1278.0,0.0,0.0,149.0,0.0,0.0,14,25,SubmitHub / Groover / Playlist Push,1-2 weeks,4.0,5,Independent,No,1.5,56,9,no,22-25,21-25,1.24958586416345,1.17616580310881,1278.0,149.0,985.0,78.0,1.18972405463161,1.0,-31.64,-29.13,False
EID359,NID043,2025-04-18T19:05:37.291Z,Ambient / Relaxing / Meditation / World / New Age,2025-03-07T00:00:00Z,2423,1447,35.0,43.0,370.0,282,3.0,0.0,3204.0,1751.0,0.0,0.0,308.0,0.0,0.0,14,19,SubmitHub / Groover / Playlist Push,1-2 weeks,4.0,5,Independent,No,1.5,42,7,no,17-19,16-20,1.67449896337249,1.31205673758865,1751.0,308.0,672.0,62.0,6.71483474250576,1.37542662116041,-15.2,-2.39,False
EID360,NID260,2025-04-18T19:07:38.599Z,Ambient / Relaxing / Meditation / World / New Age,2025-03-21T00:00:00Z,4273,2986,17.0,49.0,780.0,604,11.0,15.0,4271.0,2484.0,0.0,14.0,431.0,0.0,14.0,14,23,SubmitHub / Groover / Playlist Push,1-2 weeks,4.0,5,Independent,No,1.5,28,5,yes,22-25,21-25,1.43101138647019,1.29139072847682,2498.0,445.0,1775.0,335.0,1.66750975574505,1.28012933568489,-54.62,-15.75,True
EID361,NID303,2025-04-18T19:09:41.385Z,Ambient / Relaxing / Meditation / World / New Age,2025-04-04T00:00:00Z,10392,7183,9.0,44.0,9619.0,6803,7.0,23.0,10368.0,7287.0,0.0,10.0,7091.0,0.0,10.0,14,31,SubmitHub / Groover / Playlist Push,1-2 weeks,4.0,5,Independent,No,1.5,14,3,yes,30-32,31-40,1.44674926910762,1.41393502866382,7297.0,7101.0,3095.0,2518.0,1.97143417119898,1.87813414424235,-200.2,-145.15,True
EID362,NID304,2025-04-19T00:54:52.292Z,Rock,2025-03-17T00:00:00Z,20604,6865,1730.0,1114.0,4163.0,1840,315.0,213.0,24091.0,3234.0,458.0,1158.0,299.0,241.0,168.0,5437,34,Facebook / Meta Ads,Over 12 weeks,10.0,60,Independent,Yes,14.0,33,5,no,33-35,31-40,3.001310997815,2.2625,4850.0,708.0,15754.0,3455.0,5.02643269112775,2.66716152019002,1590.95,988.28,True
EID363,NID305,2025-04-20T08:16:39.901Z,Pop,2024-03-01T00:00:00Z,10739,4555,151.0,217.0,2818.0,1752,47.0,61.0,125942.0,5129.0,238.0,0.0,1231.0,228.0,0.0,4276,32,Social Media,Over 12 weeks,10.0,50,Independent,Yes,14.0,415,60,no,30-32,31-40,2.3576289791438,1.60844748858447,5367.0,1459.0,5372.0,1359.0,12.5944093778178,2.15819692157342,-2.87,77.88,False
EID364,NID306,2025-04-20T08:22:38.369Z,Pop,2025-04-11T00:00:00Z,1750,905,182.0,116.0,1370.0,761,131.0,75.0,1750.0,444.0,0.0,630.0,438.0,0.0,369.0,4276,19,Social Media,Over 12 weeks,10.0,50,Independent,No,14.0,9,2,yes,17-19,16-20,1.93370165745856,1.80026281208936,1074.0,807.0,676.0,563.0,8.57365853658536,4.0148107515085,151.21,88.16,True
EID365,NID307,2025-04-20T08:25:28.685Z,Pop,2023-06-22T00:00:00Z,1409,712,31.0,87.0,288.0,186,7.0,14.0,24874.0,322.0,0.0,0.0,55.0,0.0,0.0,4276,17,Social Media,Over 12 weeks,10.0,50,Independent,No,14.0,668,96,no,17-19,16-20,1.97893258426966,1.54838709677419,322.0,55.0,1087.0,233.0,2.34111994698476,1.62152034261242,21.77,78.65,False
EID366,NID308,2025-04-20T08:27:54.696Z,Pop,2024-10-11T00:00:00Z,1584,693,28.0,42.0,446.0,200,9.0,11.0,8378.0,638.0,0.0,0.0,157.0,0.0,0.0,4276,17,Social Media,Over 12 weeks,10.0,50,Independent,Yes,14.0,191,28,no,17-19,16-20,2.28571428571429,2.23,638.0,157.0,946.0,289.0,4.67782426778243,3.64757281553398,9.71,25.46,False
EID367,NID088,2025-04-20T16:55:37.942Z,EDM / Electronic,2024-07-26T00:00:00Z,465,299,16.0,19.0,128.0,106,6.0,6.0,24106.0,36.0,0.0,0.0,16.0,0.0,0.0,557,11,Facebook / Meta Ads,5-6 weeks,5.0,7,Independent,No,5.5,268,39,no,11-13,11-15,1.55518394648829,1.20754716981132,36.0,16.0,429.0,112.0,1.58123050751347,1.19540229885057,14.97,18.07,False
EID368,NID087,2025-04-20T16:58:47.611Z,EDM / Electronic,2025-03-07T00:00:00Z,4154,2021,243.0,290.0,837.0,592,28.0,49.0,7312.0,345.0,0.0,0.0,126.0,0.0,0.0,557,24,Facebook / Meta Ads,5-6 weeks,5.0,7,Independent,No,5.5,44,7,no,22-25,21-25,2.05541810984661,1.41385135135135,345.0,126.0,3809.0,711.0,2.16960960434649,1.43614045991299,233.11,281.06,False
EID369,NID286,2025-04-20T17:02:06.495Z,EDM / Electronic,2025-04-11T00:00:00Z,2526,1258,450.0,343.0,1831.0,1069,224.0,182.0,2526.0,641.0,0.0,16.0,633.0,0.0,7.0,557,22,Facebook / Meta Ads,5-6 weeks,5.0,7,Independent,No,5.5,9,2,yes,22-25,21-25,2.00794912559618,1.71281571562208,657.0,640.0,1869.0,1191.0,2.48334014717907,2.06522609043617,431.16,325.97,True
EID370,NID309,2025-04-21T05:36:25.169Z,Rock,2025-04-18T00:00:00Z,593,305,223.0,98.0,593.0,305,223.0,98.0,593.0,3.0,0.0,33.0,3.0,0.0,33.0,2275,13,Facebook / Meta Ads,11-12 weeks,11.0,18,Independent,No,11.5,3,1,yes,11-13,11-15,1.94426229508197,1.94426229508197,36.0,36.0,557.0,557.0,2.00859916782247,2.00859916782247,221.97,97.07,True
EID371,NID211,2025-04-21T05:39:04.767Z,Rock,2023-03-03T00:00:00Z,527,335,27.0,18.0,205.0,150,18.0,10.0,18859.0,32.0,0.0,0.0,21.0,0.0,0.0,2275,11,Facebook / Meta Ads,11-12 weeks,11.0,18,Independent,Yes,11.5,780,112,no,11-13,11-15,1.57313432835821,1.36666666666667,32.0,21.0,495.0,184.0,1.59479553903346,1.37471264367816,26.08,17.17,False
EID372,NID212,2025-04-21T05:43:03.164Z,Rock,2023-10-02T00:00:00Z,340,226,24.0,15.0,160.0,119,19.0,6.0,16341.0,17.0,0.0,0.0,15.0,0.0,0.0,2275,9,Facebook / Meta Ads,11-12 weeks,11.0,18,Independent,Yes,11.5,567,82,no,6-10,6-10,1.50442477876106,1.34453781512605,17.0,15.0,323.0,145.0,1.51697976878613,1.34931997136722,23.51,14.56,False
EID373,NID270,2025-04-21T05:50:06.736Z,EDM / Electronic,2025-03-28T00:00:00Z,1666,931,103.0,96.0,379.0,251,8.0,15.0,1665.0,176.0,0.0,0.0,31.0,0.0,0.0,109,17,Facebook / Meta Ads,5-6 weeks,2.0,2,Independent,No,5.5,24,4,yes,17-19,16-20,1.78947368421053,1.50996015936255,176.0,31.0,1490.0,348.0,1.87276418833994,1.53200135455469,97.95,91.44,True
EID374,NID000,2025-04-21T05:55:12.848Z,EDM / Electronic,2025-02-21T00:00:00Z,2521,1133,129.0,155.0,448.0,259,15.0,23.0,7002.0,203.0,0.0,8.0,28.0,0.0,0.0,109,21,Facebook / Meta Ads,5-6 weeks,2.0,2,Independent,No,5.5,59,9,no,20-21,21-25,2.22506619593998,1.72972972972973,211.0,28.0,2310.0,420.0,2.37974482922577,1.7687074829932,122.95,149.53,False
EID375,NID310,2025-04-21T06:03:09.922Z,Hip-Hop,2025-04-16T00:00:00Z,953,531,298.0,214.0,953.0,531,298.0,214.0,953.0,13.0,0.0,90.0,13.0,0.0,90.0,375,16,Facebook / Meta Ads,Over 12 weeks,9.0,23,Independent,No,14.0,5,1,yes,14-16,16-20,1.79472693032015,1.79472693032015,103.0,103.0,850.0,850.0,1.88149157159884,1.88149157159884,295.05,211.33,True
EID376,NID019,2025-04-21T12:44:56.975Z,Rock,2022-10-21T00:00:00Z,10284,5149,185.0,279.0,2457.0,1617,48.0,83.0,266912.0,1038.0,2602.0,0.0,372.0,539.0,0.0,7558,31,Facebook / Meta Ads,Over 12 weeks,9.0,10,Independent,Yes,14.0,913,131,no,30-32,31-40,1.99728102544183,1.51948051948052,3640.0,911.0,6644.0,1546.0,2.82843763303533,1.68734782973722,80.64,184.65,False
EID377,NID021,2025-04-21T12:48:01.463Z,Rock,2022-11-18T00:00:00Z,2759,1485,45.0,101.0,717.0,482,13.0,24.0,147476.0,458.0,0.0,0.0,122.0,0.0,0.0,7558,22,Facebook / Meta Ads,Over 12 weeks,9.0,10,Independent,Yes,14.0,885,127,no,22-25,21-25,1.85791245791246,1.48755186721992,458.0,122.0,2301.0,595.0,2.03144312393888,1.53289734443123,31.87,89.13,False
EID378,NID311,2025-04-21T17:17:51.829Z,EDM / Electronic,2025-03-21T00:00:00Z,221,173,9.0,34.0,72.0,62,5.0,16.0,242.0,0.0,0.0,83.0,0.0,0.0,83.0,145,6,Facebook / Meta Ads,Over 12 weeks,3.0,88,Signed to a label,No,14.0,31,5,no,6-10,6-10,1.27745664739884,1.16129032258065,83.0,83.0,138.0,-11.0,1.26427061310782,5.95833333333333,6.62,31.85,True
EID379,NID312,2025-04-21T17:26:40.266Z,EDM / Electronic,2024-12-13T00:00:00Z,213,186,9.0,31.0,43.0,38,5.0,14.0,468.0,8.0,0.0,0.0,0.0,0.0,0.0,84,5,Facebook / Meta Ads,Over 12 weeks,4.0,8,Signed to a label,No,14.0,129,19,no,0-5,0-5,1.14516129032258,1.13157894736842,8.0,0.0,205.0,43.0,1.1398631308811,1.13157894736842,8.77,30.79,False
EID380,NID082,2025-04-22T04:24:52.114Z,EDM / Electronic,2025-03-12T00:00:00Z,15589,7061,1123.0,1087.0,5258.0,3143,276.0,303.0,18681.0,1596.0,3280.0,3.0,722.0,2781.0,0.0,394,32,Facebook / Meta Ads,3-4 weeks,3.0,3,Signed to a label,No,3.5,41,6,no,30-32,31-40,2.20776094037672,1.67292395800191,4879.0,3503.0,10710.0,1755.0,3.23768109201684,3.91405043746783,983.12,960.53,False
EID381,NID309,2025-04-22T05:12:06.766Z,Rock,2025-04-18T00:00:00Z,1068,508,351.0,131.0,1068.0,508,351.0,131.0,1610.0,16.0,0.0,39.0,16.0,0.0,39.0,2288,17,Facebook / Meta Ads,11-12 weeks,11.0,18,Independent,No,11.5,4,1,yes,17-19,16-20,2.10236220472441,2.10236220472441,55.0,55.0,1013.0,1013.0,2.17525602907169,2.17525602907169,349.42,129.57,True
EID382,NID310,2025-04-22T05:31:24.154Z,Hip-Hop,2025-04-16T00:00:00Z,1244,684,397.0,260.0,1244.0,684,397.0,260.0,1659.0,29.0,0.0,102.0,29.0,0.0,102.0,383,18,Facebook / Meta Ads,Over 12 weeks,10.0,23,Independent,No,14.0,6,1,yes,17-19,16-20,1.8187134502924,1.8187134502924,131.0,131.0,1113.0,1113.0,1.90833553152203,1.90833553152203,393.24,256.6,True
EID383,NID220,2025-04-22T11:50:48.342Z,Pop,2025-03-21T00:00:00Z,1182,489,148.0,442.0,276.0,186,7.0,8.0,1217.0,32.0,0.0,228.0,8.0,0.0,113.0,110,15,Facebook / Meta Ads,Over 12 weeks,5.0,5,Independent,No,14.0,32,5,no,14-16,11-15,2.41717791411043,1.48387096774194,260.0,121.0,922.0,155.0,3.19031141868512,1.66804635761589,140.55,435.26,True
EID384,NID083,2025-04-22T11:55:06.361Z,Pop,2024-05-31T00:00:00Z,326,185,21.0,20.0,48.0,39,0.0,1.0,1800.0,66.0,0.0,0.0,18.0,0.0,0.0,110,9,Facebook / Meta Ads,Over 12 weeks,5.0,5,Independent,No,14.0,326,47,no,6-10,6-10,1.76216216216216,1.23076923076923,66.0,18.0,260.0,30.0,1.93696275071633,1.19266055045872,19.11,18.29,False
EID385,NID313,2025-04-22T11:59:44.245Z,Pop,2024-09-13T00:00:00Z,75,51,13.0,4.0,4.0,4,3.0,1.0,406.0,12.0,0.0,0.0,0.0,0.0,0.0,110,3,No promotion,Over 12 weeks,5.0,5,Independent,No,14.0,221,32,no,0-5,0-5,1.47058823529412,1.0,12.0,0.0,63.0,4.0,1.50828729281768,1.0,12.66,3.69,False
EID386,NID262,2025-04-22T12:03:27.497Z,Pop,2024-03-27T00:00:00Z,68,47,8.0,6.0,8.0,7,1.0,3.0,514.0,10.0,0.0,0.0,0.0,0.0,0.0,110,3,Social Media,Over 12 weeks,5.0,5,Independent,No,14.0,391,56,no,0-5,0-5,1.4468085106383,1.14285714285714,10.0,0.0,58.0,8.0,1.47553816046967,1.14285714285714,7.71,5.74,False
EID387,NID314,2025-04-22T12:06:18.459Z,Pop,2024-03-27T00:00:00Z,41,31,7.0,4.0,2.0,2,0.0,0.0,379.0,5.0,0.0,0.0,0.0,0.0,0.0,110,2,No promotion,Over 12 weeks,5.0,5,Independent,No,14.0,391,56,no,0-5,0-5,1.32258064516129,1.0,5.0,0.0,36.0,2.0,1.3257790368272,1.0,6.86,3.87,False
EID388,NID315,2025-04-22T14:10:02.932Z,EDM / Electronic,2025-04-11T00:00:00Z,57,48,4.0,13.0,57.0,48,4.0,13.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,189,2,Facebook / Meta Ads,3-4 weeks,4.0,52,Signed to a label,No,3.5,11,2,yes,0-5,0-5,1.1875,1.1875,0.0,0.0,57.0,57.0,1.1875,1.1875,4.0,13.0,True
EID389,NID309,2025-04-23T05:41:53.607Z,Rock,2025-04-18T00:00:00Z,1446,715,413.0,143.0,1446.0,715,413.0,143.0,1446.0,88.0,0.0,44.0,88.0,0.0,44.0,2303,19,Facebook / Meta Ads,11-12 weeks,11.0,18,Independent,No,11.5,5,1,yes,17-19,16-20,2.02237762237762,2.02237762237762,132.0,132.0,1314.0,1314.0,2.14194357366771,2.14194357366771,409.22,139.58,True
EID390,NID310,2025-04-23T05:45:37.069Z,Hip-Hop,2025-04-16T00:00:00Z,1561,849,480.0,298.0,1561.0,849,480.0,298.0,1561.0,47.0,0.0,116.0,47.0,0.0,116.0,388,19,Facebook / Meta Ads,Over 12 weeks,10.0,23,Independent,No,14.0,7,2,yes,17-19,16-20,1.83863368669022,1.83863368669022,163.0,163.0,1398.0,1398.0,1.93196555756352,1.93196555756352,475.33,293.77,True
EID391,NID316,2025-04-23T14:02:00.935Z,Pop,2025-03-18T00:00:00Z,15406,5525,880.0,773.0,3636.0,1471,169.0,154.0,25991.0,2381.0,2323.0,72.0,215.0,1056.0,0.0,1013,34,Facebook / Meta Ads,7-8 weeks,10.0,14,Independent,No,7.5,36,6,no,33-35,31-40,2.78841628959276,2.47178789938817,4776.0,1271.0,10630.0,2365.0,5.74236442966965,4.79416809605489,743.08,649.2,False
EID392,NID317,2025-04-23T15:02:34.050Z,Americana / Folk,2025-01-31T00:00:00Z,307,228,6.0,25.0,48.0,38,1.0,4.0,4261.0,175.0,0.0,0.0,21.0,0.0,0.0,246,10,SubmitHub / Groover / Playlist Push,3-4 weeks,3.0,17,Independent,No,3.5,82,12,no,6-10,6-10,1.34649122807018,1.26315789473684,175.0,21.0,132.0,27.0,1.41350906095552,1.23591549295775,0.98,20.46,False
EID393,NID318,2025-04-23T15:06:05.439Z,Americana / Folk,2025-03-28T00:00:00Z,3313,2555,65.0,107.0,758.0,667,12.0,28.0,3313.0,2116.0,0.0,61.0,542.0,0.0,7.0,246,21,SubmitHub / Groover / Playlist Push,3-4 weeks,3.0,17,Independent,No,3.5,26,4,yes,20-21,21-25,1.29667318982387,1.13643178410795,2177.0,549.0,1136.0,209.0,1.29034512887724,1.0,2.59,50.57,True
EID394,NID319,2025-04-23T22:28:24.895Z,Metal,2025-03-21T00:00:00Z,2680,1906,85.0,58.0,231.0,179,8.0,7.0,3137.0,506.0,0.0,1611.0,103.0,0.0,92.0,2569,19,Facebook / Meta Ads,5-6 weeks,10.0,73,Signed to a label,No,5.5,33,5,no,17-19,16-20,1.40608604407135,1.29050279329609,2117.0,195.0,563.0,36.0,2.02854767184035,1.24137931034483,24.31,3.12,True
EID395,NID310,2025-04-24T05:05:58.518Z,Hip-Hop,2025-04-16T00:00:00Z,1873,958,538.0,316.0,1865.0,958,532.0,310.0,1873.0,62.0,0.0,141.0,62.0,0.0,141.0,395,21,Facebook / Meta Ads,Over 12 weeks,10.0,25,Independent,No,14.0,8,2,yes,20-21,21-25,1.95511482254697,1.94676409185804,203.0,203.0,1670.0,1662.0,2.08269378357636,2.07271680736761,532.18,310.74,True
EID396,NID309,2025-04-24T05:27:34.126Z,Rock,2025-04-18T00:00:00Z,2061,1143,469.0,168.0,2061.0,1143,469.0,168.0,2061.0,401.0,0.0,46.0,401.0,0.0,46.0,2319,21,Facebook / Meta Ads,11-12 weeks,11.0,18,Independent,No,11.5,6,1,yes,20-21,21-25,1.80314960629921,1.80314960629921,447.0,447.0,1614.0,1614.0,2.01963615362403,2.01963615362403,456.18,156.41,True
EID397,NID309,2025-04-25T05:31:03.245Z,Rock,2025-04-18T00:00:00Z,2712,1544,555.0,198.0,2712.0,1544,555.0,198.0,2712.0,721.0,0.0,50.0,721.0,0.0,50.0,2338,23,Facebook / Meta Ads,11-12 weeks,11.0,18,Independent,No,11.5,7,2,yes,22-25,21-25,1.75647668393782,1.75647668393782,771.0,771.0,1941.0,1941.0,2.04117456722213,2.04117456722213,532.9,178.01,True
EID398,NID310,2025-04-25T05:35:58.592Z,Hip-Hop,2025-04-16T00:00:00Z,2145,1110,573.0,355.0,2022.0,1054,510.0,310.0,2145.0,98.0,0.0,161.0,95.0,0.0,161.0,404,21,Facebook / Meta Ads,Over 12 weeks,10.0,23,Independent,No,14.0,9,2,yes,20-21,21-25,1.93243243243243,1.91840607210626,259.0,256.0,1886.0,1766.0,2.07077702702703,2.06049183270508,565.57,348.29,True
EID399,NID309,2025-04-26T05:09:00.926Z,Rock,2025-04-18T00:00:00Z,3190,1840,586.0,216.0,3167.0,1837,571.0,206.0,3190.0,943.0,0.0,57.0,943.0,0.0,45.0,2344,24,Facebook / Meta Ads,11-12 weeks,11.0,18,Independent,No,11.5,8,2,yes,22-25,21-25,1.73369565217391,1.72400653238977,1000.0,988.0,2190.0,2179.0,2.04525862068965,2.02321262766945,557.33,190.08,True
EID400,NID310,2025-04-26T05:13:37.282Z,Hip-Hop,2025-04-16T00:00:00Z,2382,1193,623.0,374.0,2019.0,1052,482.0,261.0,2382.0,102.0,0.0,176.0,94.0,0.0,174.0,409,22,Facebook / Meta Ads,Over 12 weeks,10.0,23,Independent,No,14.0,10,2,yes,22-25,21-25,1.99664710813076,1.91920152091255,278.0,268.0,2104.0,1751.0,2.14879409223034,2.07011640596581,615.03,366.79,True
EID401,NID309,2025-04-27T10:05:44.791Z,Rock,2025-04-18T00:00:00Z,3483,2002,609.0,227.0,3241.0,1916,495.0,182.0,3483.0,1027.0,0.0,93.0,1027.0,0.0,67.0,2346,24,Facebook / Meta Ads,11-12 weeks,11.0,18,Independent,No,11.5,9,2,yes,22-25,21-25,1.73976023976024,1.69154488517745,1120.0,1094.0,2363.0,2147.0,2.07196816403615,1.99821019473081,576.89,197.97,True
EID402,NID310,2025-04-27T10:14:48.643Z,Hip-Hop,2025-04-16T00:00:00Z,2678,1320,662.0,392.0,2052.0,1043,452.0,227.0,2678.0,122.0,0.0,196.0,113.0,0.0,129.0,411,22,Facebook / Meta Ads,Over 12 weeks,10.0,23,Independent,No,14.0,11,2,yes,22-25,21-25,2.02878787878788,1.96740172579099,318.0,242.0,2360.0,1810.0,2.19456366237482,2.11239788131789,652.88,383.76,True
EID403,NID309,2025-04-28T03:40:12.051Z,Rock,2025-04-18T00:00:00Z,3777,2210,638.0,245.0,3184.0,1991,415.0,147.0,3778.0,1142.0,0.0,125.0,1139.0,0.0,92.0,2350,24,Facebook / Meta Ads,11-12 weeks,10.0,18,Independent,No,11.5,10,2,yes,22-25,21-25,1.70904977375566,1.59919638372677,1267.0,1231.0,2510.0,1953.0,2.03175591531756,1.87055183084064,601.68,212.16,True
EID404,NID310,2025-04-28T03:47:14.699Z,Hip-Hop,2025-04-16T00:00:00Z,2989,1458,776.0,463.0,2036.0,1060,249.0,463.0,2989.0,203.0,0.0,135.0,122.0,0.0,113.0,417,22,Facebook / Meta Ads,Over 12 weeks,10.0,25,Independent,No,14.0,12,2,yes,22-25,21-25,2.05006858710562,1.92075471698113,338.0,235.0,2651.0,1801.0,2.21285475792988,2.04838145231846,766.31,454.24,True
EID405,NID320,2025-04-28T10:35:51.823Z,Rock,2025-02-14T00:00:00Z,30912,12142,1875.0,1347.0,10370.0,5032,626.0,462.0,46492.0,687.0,16973.0,0.0,261.0,5866.0,0.0,3162,38,Facebook / Meta Ads,5-6 weeks,10.0,156,Independent,No,5.5,73,11,no,36-40,31-40,2.54587382638775,2.06081081081081,17660.0,6127.0,13252.0,4243.0,1.0,13.3041485769416,1368.7,889.23,False
EID406,NID321,2025-04-28T10:40:13.058Z,Rock,2025-04-18T00:00:00Z,1726,898,387.0,190.0,1502.0,799,280.0,136.0,1726.0,310.0,0.0,289.0,308.0,0.0,210.0,3162,20,Facebook / Meta Ads,5-6 weeks,10.0,156,Independent,No,5.5,10,2,yes,20-21,16-20,1.92204899777283,1.87984981226533,599.0,518.0,1127.0,984.0,2.57758620689655,2.45669291338583,369.83,174.47,True
